Twitter Username,Post,Date Posted
@suffcidal,i hope my mom wont get mad if she sees my tweet talking shit about #KerajaanGagal,"Dec 22, 2021"
@sufiansays,"By the way, today adalah 1st of July. Brace for impact guys. #KerajaanGagal","Jul 1, 2022"
@sufiansudin,"this major floods disaster remind me to 2014 ‘Bah Kuning’.
Everyone lend their hand to help affected victims.
Malaysian have big-hearted citizen with ignorance(politi***)
May Allah ease everything.

#RakyatJagaRakyat","Dec 19, 2021"
@sulinwee,#Floods all over the country and @IsmailSabri60 sibuk potong kek. What kind of leader do we have? This is the ultimate #KerajaanGagal,"Dec 18, 2021"
@sulinwee,"@DrZahidHamidi, @NajibRazak & gang have been nicely played by @MuhyiddinYassin faction. #KerajaanGagal dikekalkan.","Sep 4, 2021"
@sulinwee,@IsmailSabri60 and his #KerajaanGagal should have done this yesterday instead of potong kek while the country is facing #DaruratBanjir,"Dec 18, 2021"
@sulinwee,"@RinaMohdHarun is just publicity and glamour crazy, attending one majlis after another but no real work done. Sad that this #KerajaanGagal has caused so much unnecessary loss, pain and suffering.","Dec 23, 2021"
@sulinwee,"I wld like to say @RinaMohdHarun is the most useless Minister. Unfortunately the rest are just as bad. @IsmailSabri60, @PejaOfPerak & the rest of #KerajaanGagal are non-functioning. They shld stuff #KeluargaMalaysia propaganda up their asses.","Dec 20, 2021"
@sulinwee,Is he back in Malaysia already or is he shifting the blame to the flood victims all the way from the Holy Land? He should just resign. #KerajaanGagal #KerajaanBangsat,"Dec 24, 2021"
@sulinwee,"It is so painful to see congratulatory messages on social media, knowing full well that we are getting #KerajaanGagal 2.0.","Aug 20, 2021"
@sulinwee,Looks like the Deputy Chief Commissioners should step down too. They have no idea what their job entails. #KerajaanGagal @IsmailSabri60,"Jan 9, 2022"
@sulinwee,Many of the Ministers have already proven that they are failures. Why do they need another 100 days to prove their performance. Looks like a re-run of #KerajaanGagal,"Aug 27, 2021"
@sulinwee,"That's the benefit of having an aide. When anything goes wrong, blame the aide. @PejaOfPerak, @MuhyiddinYassin, @RinaMohdHarun are totally incompetent & tone deaf. Please remove them as ministers and replace them with functioning ones. Otherwise we are stuck with #KerajaanGagal","Jan 1, 2022"
@sulinwee,What is the AG smoking? Didn't YDPA decree that the appointment of PM must be affirmed by VOC in Parliament? Are we also doing a re-run of #KerajaanDerhaka? I thought it was only a re-run of #KerajaanGagal.,"Sep 4, 2021"
@sulinwee,Why is the Law Minister defending Azam Baki? A thorough investigation shld be carried out to ascertain his total net worth and source of income. He should also be put on garden leave pending investigation. This #KerajaanGagal is such a disappointment. Totally incompetent!,"Jan 8, 2022"
@sulinwee,"You should be focusing on the #floods . This is not the time to celebrate. Can you, @IsmailSabri60 and your #KerajaanGagal pls stop disappointing the Rakyat with your incompetence? Your whole cabinet doesn't even deserve a report card of F. I give you a ZERO.","Dec 18, 2021"
@sunnyfuad,"DO NOT DONATE TO GOVERNMENT 

#KerajaanGagal 
#KerajaanBangsat","Dec 23, 2021"
@superlhe4,Nothing to say.. parlimen useless..  #KerajaanGagal,"Dec 19, 2021"
@superspecially,Cheeky bugger! Still #kerajaangagal!,"Sep 21, 2021"
@sweetnightluver,since muhyiddin flop era  #RakyatJagaRakyat trending..and now again Ismail Sabri..when we said we dont want them to be PM and voting for PH all malays keep saying about liwat liwat liwat..and today they talk about @n_izzah and asking @anwaribrahim help??so sad.,"Dec 19, 2021"
@swhyunnie,Its really #RakyatJagaRakyat. iam beyond proud of malaysians. we cant even rely on our menteri menteri but we can rely on each other. saty strong everyone. we got this InsyaAllah,"Dec 19, 2021"
@swknative,"say whatever you want, it is still #kerajaangagal","Jan 8, 2022"
@sy4zhar,"The fact that people were stressed and worried about the flood while the gov do nothing is literally the reason why we should be maki him rn

 #KerajaanGagal","Dec 18, 2021"
@sy_hroni,my gov is taking the concept of recycling too seriously #KerajaanGagal 2.0 ,"Aug 27, 2021"
@syafeeqkamil,Can we start #KerajaanGagal movement again?,"Jan 2, 2022"
@syafiq049,@dontlookupfilm really capture the essence of how fucked up politicians are. #KerajaanGagal #KerajaanGagalLagi,"Jan 2, 2022"
@syafiq049,I think old people in politics are as dangerous as those old people driving on the highway. Driving 80km/h on the right lane. #KerajaanGagal,"Dec 17, 2021"
@syafiq049,"Is hiring all kinds of penasihat is a sign that they are incompetent? 

Just a another POV. 

#kerajaangagal","Dec 7, 2021"
@syafiq049,"Malaysia is on a ticking time bomb. Too many issues that repressing the middle and lower income group. When we feel like we have nothing to loose, and take it to the stress, thats when the gov is f**ked. #KerajaanGagal","Jan 7, 2022"
@syafiqhusni,Reminiscent of #KerajaanGagal,"Aug 27, 2021"
@syahmi1234,"Fuck the system! We’re Malaysians, Loud & Proud!  #RakyatJagaRakyat","Dec 22, 2021"
@syakiraslam,Useless menteri #RakyatJagaRakyat,"Dec 20, 2021"
@syakirnorazli,#KerajaanGagal 3.0? harap Dato @NajibRazak ready.,"Feb 6, 2022"
@syamilmj,"The 5 stages of grief, Malaysian version.



#KerajaanGagal","Aug 21, 2021"
@syauqx,"At the end of the day, still #rakyatjagarakyat","Dec 18, 2021"
@syaz_bay,This is the good time to let go your anger is maki our useless KERAJAAN ! #KerajaanPembunuh #RakyatJagaRakyat #DaruratBanjir,"Dec 21, 2021"
@syazaaing,FAILED #KerajaanGagal,"Dec 19, 2021"
@syazwananuar,Okay okay whatever @IsmailSabri60 #KerajaanGagal #LetakJawatan  goodnight,"Dec 19, 2021"
@sydmhmdhzq,#KerajaanGagal is coming back gais,"Aug 27, 2021"
@sydtwit,You think they’d care? Jibby’s cytros have done their job well to oust Abah with #kerajaangagal. Now’s the time to reap the rewards.,"Sep 9, 2021"
@syed_azlee,More likely with #kerajaangagal,"Dec 19, 2021"
@syedmzhafri,The power of rakyat Malaysia helping others out during this flood disaster is mind blowing to say the least. Hats off to all of you. You the real MVP! #KitaJagaKita #DaruratBanjir #RakyatJagaRakyat,"Dec 20, 2021"
@syeraazamani,"At the end of the day, its #rakyatjagarakyat","Dec 19, 2021"
@sykrhssn_,"Last time they fucked up we called them #KerajaanGagal ingatkan dah taubat. Second time f-ed up this hashtag is everything #KerajaanBangsat . Bring down your incompetent ass , assholes!","Dec 22, 2021"
@symimijnnti,"rsa berslh sgt tk dpt tolong. But I'll help all the victims by rt or spread any news about all of them. And also to pray for them. Insha Allah, He will ease all of us
#RakyatJagaRakyat #DaruratBanjir #KitaJagaKita","Dec 20, 2021"
@syyafiqqq,"Azwan Omar, thank you for everything.

Sincerely, rakyat Malaysia. #RakyatJagaRakyat","Dec 24, 2021"
@taebaekgom,when i said #KerajaanGagal I means the entire cabinets ,"Aug 19, 2021"
@taengeryn,makes me so mad looking at all these so called ppl who are in power and are holding a job that is meant to serve the ppl yet doing literally almost nothing to help the rakyat.. #RakyatJagaRakyat,"Dec 21, 2021"
@taerchv,"please stay safe everyone. im so scared rn
 #DaruratBanjir #KerajaanGagal","Dec 19, 2021"
@tailoftea,"Miscarriages, baby deaths, newborns birthed inside muddy waters and mothers dying from giving birth without medical assistance is rising #KerajaanGagal","Dec 21, 2021"
@tailoftea,"We as the rakyat, disrespectfully, expel and disown you from #KeluargaMalaysia #KerajaanGagal","Dec 21, 2021"
@talktosaseen,"I really urge and pleased to ALL MALLS MANAGEMENT WITH MULTI LEVEL PARKING LOTS, to please open the parking spaces to anyone go and park for free until things back to normal. Come on this is your time to show your efforts towards to community. #RakyatJagaRakyat","Dec 19, 2021"
@tanahairdijanji,"@airasia is now a PN17 company. Karma is a bitch, right? @SyedSaddiq @anthonyloke @dapmalaysia @tzafrul_aziz #KerajaanGagal #AirAsiaGagal","Jan 14, 2022"
@tanahairdijanji,Saying that snake is actually Tony F is an insult to all snakes! @airasia where are the passenger refund money??? #KerajaanGagal,"Feb 11, 2022"
@tandersun,Any foreigner want to married me? I want to leave Malaysia  #kerajaangagal,"Aug 27, 2021"
@taneshselvaraju,"1. Considering reimplementation of GST in 2022
2. MRSM only for SK students
3. Cancellation of Google undersea Cable project
4. Any climate change policies intact?

And there are still supporters for them. Tun M did a good job in that. #KerajaanGagal #KerajaanRecycle","Sep 5, 2021"
@taneshselvaraju,"With the current system & policies intact, Malaysia is in a terrible state. We need a globally-known, highly respected leader by developed countries to start, REFORMASI. Only after that, the young generation can come in and do great. #Lawan #kerajaanGagal #Anwar","Aug 21, 2021"
@tanjoolee,"Why penalise the bread makers who are as much victims of the weak ringgit & monopolistic system as the rest of us? Instead of addressing the root causes of the price hike, the #KerajaanGagal is forcing them to produce substandard loaves that we have no choice but to eat.","Jan 4, 2022"
@tanniespotato,People just began to recover from covid ni sekarang banjir pulak haihh. I really hope shops that sell epectronics dont hike their price #KerajaanGagal,"Dec 19, 2021"
@tanniespotato,"while yall politicians and family have peaceful place to stay, sleep and eat thousands and now asking for help.  #KerajaanGagal","Dec 19, 2021"
@taqiyuddinbakir,Bringing this out again #KerajaanGagal,"Dec 27, 2021"
@tashashot,"It is not the end. If any, our work has only begun. Please continue volunteering when you can. Please continue even when its no longer a trend. Post-flood cleanup will need even more manpower - and the monsoon season is not even over yet.

#RakyatJagaRakyat coz we are all we got","Dec 24, 2021"
@tatadinosaur,I can already smell and sense the #KerajaanGagal 2.0 ,"Aug 27, 2021"
@telurmataa,"Again and again, a reminder for the rakyat to not have any dependency on the government. Do we even have one? #KerajaanGagal","Dec 19, 2021"
@tengkual,"What a disappointment!
#puppetPM 
#KerajaanGagal 
#Malaysia","Aug 27, 2021"
@thanushaaa___,"Where is the government now ? Rakyat sama rakyat je ni  
#DaruratBanjir #RakyatJagaRakyat","Dec 21, 2021"
@tharmasilan,"TOLONG LAH...pls be thoughtful when you cast your votes 
selfish & incompetent old folks pegang kerajaan only to full their pockets..
""jiwa rakyat"" ke laut... we dont need a bloody government that brags about doing the bare minimum
#KerajaanGagal 
#DaruratBanjir","Dec 19, 2021"
@thatsfarhann,It has always been #rakyatjagarakyat since the beginning !,"Dec 20, 2021"
@thatsmyfullname,"Global Bersih has been pushing EC for any witness (not limited to Malaysians) but… 

Best recourse right now is to tap into GB local chapters or Malaysian communities overseas. #RakyatJagaRakyat","Oct 10, 2022"
@thatsmyfullname,"If I ever get stranded on a deserted island, it better not be with Ismail Sabri, NADMA, MKN, Tuan Ibrahim or Rina Harun. My chances of survival with these deadweights would be negative. #KerajaanPembunuh #KerajaanGagal","Dec 21, 2021"
@thatsmyfullname,"We'll find a way. Dulu #UndiRabu, kini #UndiBanjir 

#RakyatJagaRakyat","Oct 11, 2022"
@theApril26th,FOR REAL #KerajaanGagal,"Dec 19, 2021"
@theIvanLoh,"Any government existing on the premise of Corruption and Discrimination under the pretence of Democracy is the vilest of all politics. It wipes out Integrity and Meritocracy. It discourages Competency, Accountability, and Transparency. #KerajaanGagal","Aug 10, 2022"
@theIvanLoh,The Government that was is calling the Government that wasn’t #KerajaanGagal. Why are we even in this cesspool? How can we even be harmonious as a nation when the forefront is led by people misusing ethnicity and religion to divide Malaysians?,"Jan 17, 2022"
@the_REAL_deal88,"Malaysian Twitter users are actually cancelling the Malaysian government 

I love it 

#KitaJagaKita
#RakyatJagaRakyat
#DaruratBanjir","Dec 24, 2021"
@the_REAL_deal88,"Malaysians are truly amazing. Just 2 weeks ago, people were complaining about the increase in vegetable prices/ cooking oil n etc. This week, Malaysians from all walks of life are flocking to buy vegetables n other essentials to help the flood victims. 

#RakyatJagaRakyat indeed!","Dec 23, 2021"
@thebigjeevs,"Guys, with 20k cases being recorded everyday, for the fully vaxxed just avoid dining in please. You may have realised by now the gov is so dumb imposing this. Delta variant is not a joke, I lost 3 people who were dear to me in the space of 3 days. #KerajaanGAGAL","Aug 20, 2021"
@thediosanegra,"When I asked @payrollpanda why so, they said because other employers don't renew past 3 mnth. So, why have the option. Are corporate companies being run by #kerajaangagal? How disappointing. I can't handle anymore incompetence and idiocity. Deliver what you promise @payrollpanda","Nov 3, 2021"
@theevilwithinme,And he has the nerve to disturb @malaysiakini for calling out his bullshit. Ashamed of our useless 'leader'. #KerajaanGagal,"Feb 27, 2022"
@theevilwithinme,And of course you can completely forget about this #kerajaangagal making it happen. The return of local elections needs to be a critical issue in GE15.,"Dec 22, 2021"
@theevilwithinme,I got caught in the mess just now. Stuck for two and a half hours in traffic. Towards the end of the nightmare I was regretting that the demonstration got cancelled because I would have gotten out of the car to join it at that point. #KerajaanGagal,"Aug 21, 2021"
@theevilwithinme,Incidents like this will continue unless we all #lawan and #tolakintimidasi. Haven't we suffered enough at the hands of this #KerajaanGagal?,"Aug 19, 2021"
@theevilwithinme,"Pathetic how a public service provider has been politicised to this extent, without regard for the massive inconvenience caused to the rakyat as a result. Shame on you for being a spineless tool of this #kerajaangagal","Jan 21, 2022"
@theevilwithinme,The #KerajaanGagal hashtag was invented for a reason bro,"May 24, 2022"
@theevilwithinme,This #KerajaanGagal,"Jun 29, 2022"
@theevilwithinme,"Yes because this is appropriate at 23k cases per day. Typical foolishness from you. Also, change your damn profile writeup. You're only caretaker PM now, and soon you'll be history. #KerajaanGagal #KerajaanPembunuh","Aug 19, 2021"
